,Unnamed: 0,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed,neighborhood,sublocality,postal_code
490,490,Cherry Street Coffee House,coffee,(206) 454-3592,https://s3-media3.fl.yelpcdn.com/bphoto/mJOZenC5U3FY6GUzwKpuGw/o.jpg,$,3.5,92,47.6075948129,-122.31656833,False,,,98122
491,491,Solsticio,coffee,(206) 547-0404,https://s3-media4.fl.yelpcdn.com/bphoto/J3VA8DxXY_i5xNno9NOoyA/o.jpg,$,3.5,108,47.6484815,-122.34383390000002,False,,,98103
492,492,Gourmet Latté,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/7SqswAP4M-s0xGy_9g-eJw/o.jpg,$$,4.0,40,47.821438,-122.319143,False,,,98036
493,493,Morning Glory Chai,coffee,(206) 297-2424,https://s3-media2.fl.yelpcdn.com/bphoto/8vt70_xViaRH_TlSYyVoaQ/o.jpg,$,5.0,9,47.70047,-122.35502,False,,,98103
494,494,Café Weekend,coffee,(206) 860-0727,https://s3-media1.fl.yelpcdn.com/bphoto/77m3bp7oxkZYDOd-Ca9CPw/o.jpg,$,4.0,43,47.59466,-122.30961,False,,,98144
495,495,Anu Rana's Healthy Kitchen,coffee,(206) 408-7330,https://s3-media3.fl.yelpcdn.com/bphoto/ePW1YVR4BJjUqkxg8s_P3w/o.jpg,$$,4.5,15,47.44703,-122.46011999999999,False,,,98070
496,496,Grounds Coffee Co.,coffee,(425) 483-3002,https://s3-media2.fl.yelpcdn.com/bphoto/H34MeWI2jvZ5I7HecfG4ig/o.jpg,$$,4.5,15,47.733954,-122.14261299999998,False,,,98072
497,497,Caffe Vita Fremont,coffee,(206) 632-3535,https://s3-media4.fl.yelpcdn.com/bphoto/jmxERu4Eh9YFW2PcNerfLQ/o.jpg,$,3.5,135,47.6590662016,-122.3501719315,False,,,98103
498,498,Starbucks,coffee,(206) 301-9477,https://s3-media1.fl.yelpcdn.com/bphoto/vvkGiXO0bafpnUD6tOvoaQ/o.jpg,$$,4.0,51,47.63821,-122.35732,False,,,98119
499,499,Starbucks,coffee,(206) 275-1097,https://s3-media4.fl.yelpcdn.com/bphoto/iyeCit9NX1s8sceqIdyP2Q/o.jpg,$$,4.5,18,47.54181,-122.22583,False,,,98040
500,500,Grounded Espresso,coffee,(206) 533-6210,https://s3-media2.fl.yelpcdn.com/bphoto/FWxg4W8yTZUwedSiqFFR_Q/o.jpg,$,4.5,14,47.78230429999999,-122.36678959999999,False,,,98020
501,501,Starbucks,coffee,(206) 329-3736,https://s3-media2.fl.yelpcdn.com/bphoto/aIuARHYDX8jS-4TEX9yPAQ/o.jpg,$,4.0,43,47.6341323853,-122.28093719479999,False,,,98112
502,502,Common Ground,coffee,(425) 210-9999,https://s3-media1.fl.yelpcdn.com/bphoto/Wyt8-uvIRhfK5KuobshA2w/o.jpg,$,4.5,17,47.7532134455,-122.0808829822,False,,,98077
503,503,Cupcake Royale,coffee,(206) 883-7656,https://s3-media2.fl.yelpcdn.com/bphoto/TSKHthZtNoafbJFpYjhLDQ/o.jpg,$,3.5,118,47.61175,-122.28953,False,,,98122
504,504,Top Pot Doughnuts,coffee,(206) 466-1729,https://s3-media1.fl.yelpcdn.com/bphoto/XWY3cnL3aj6a2143hr7UzA/o.jpg,$,3.5,92,47.6032791138,-122.3360900879,False,,,98104
505,505,General Porpoise,coffee,(206) 900-0965,https://s3-media2.fl.yelpcdn.com/bphoto/qAduRkbFG7iYShl01oY0yw/o.jpg,$$,4.0,44,47.59903,-122.33448999999999,False,,,98104
506,506,Steamers Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/zpeqVqtWEPT23dy2x-GLpA/o.jpg,$$,4.0,24,47.8982026843,-122.2055673234,False,,,98208
507,507,Austin Chase Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/LZeLpYonavj8pQsv42rLMg/o.jpg,$,4.0,42,47.65125,-122.68307,False,,,98383
508,508,Jason's Java,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/Ye1AHwNbLkL9bNpFIB4iNQ/o.jpg,$,4.5,13,47.7842636,-122.27413510000001,False,,,98036
509,509,Reality Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/LhsLXXKBHnzW3Ne62k9dsg/o.jpg,$,4.5,13,47.650909999999996,-122.64322,False,,,98370
510,510,Koffee Sutra,coffee,(425) 392-8646,https://s3-media2.fl.yelpcdn.com/bphoto/Cy55DXlxX0C4e_f427-dvw/o.jpg,$,4.0,35,47.52916,-122.03631999999999,False,,,98027
511,511,Caffe Ladro,coffee,(425) 248-2050,https://s3-media2.fl.yelpcdn.com/bphoto/l5PQDmCjsNlL7ceuMzLlIA/o.jpg,$,3.5,80,47.82097,-122.31891999999999,False,,,98036
512,512,Starbucks,coffee,(206) 781-4153,https://s3-media3.fl.yelpcdn.com/bphoto/XOLQ5vd4qWh_03-AXcUGSg/o.jpg,$,4.0,43,47.677841586999996,-122.3545754914,False,,,98103
513,513,Raconteur,coffee,(206) 492-7959,https://s3-media4.fl.yelpcdn.com/bphoto/pD8G68w1ezTlthLtKzD5tw/o.jpg,$$,3.5,157,47.55571,-122.2706,False,,,98118
514,514,Gourmet Latté,coffee,(425) 481-5452,https://s3-media4.fl.yelpcdn.com/bphoto/OVfNO_Tq6-lVUR7wKdGOTA/o.jpg,$$,4.5,16,47.7674399,-122.21067009999999,False,,,98011
515,515,Pressed Juicery,coffee,(425) 454-0592,https://s3-media4.fl.yelpcdn.com/bphoto/orWtHAasTnXtTAoUoRKqTQ/o.jpg,$$,4.0,52,47.617182,-122.202068,False,,,98004
516,516,Starbucks,coffee,(425) 481-6616,https://s3-media4.fl.yelpcdn.com/bphoto/iBsExRseQ2i-IuoD5Ywy1g/o.jpg,$,4.0,21,47.7534,-122.15182,False,,,98072
517,517,Krispy Kreme,coffee,(425) 391-8011,https://s3-media3.fl.yelpcdn.com/bphoto/HCFCz_XtZKLGd2JBdTL9Yg/o.jpg,$,3.5,101,47.54653,-122.03901,False,,,98029
518,518,Sip and Ship,coffee,(206) 783-4299,https://s3-media3.fl.yelpcdn.com/bphoto/165pmKiMvZH6x9Ww3FhB-A/o.jpg,$$,4.0,36,47.68371,-122.35569299999999,False,,,98103
519,519,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/pfNvKyaOBh9Tmw6hmFcUzg/o.jpg,$,4.0,27,47.624185499999996,-122.36475759999999,False,,,98119
520,520,Espresso Caffe Dior,coffee,(206) 624-0814,https://s3-media3.fl.yelpcdn.com/bphoto/gHUjCT_-Fba7Heefky_H0w/o.jpg,$,4.0,27,47.61159,-122.33282,False,,,98101
521,521,Caffe Appassionato,coffee,(206) 281-8040,https://s3-media2.fl.yelpcdn.com/bphoto/DNJav6uP824OcIe59-4lCA/o.jpg,$,3.5,64,47.6561431885,-122.3837585449,False,,,98199
522,522,Uptown Espresso,coffee,(206) 935-3753,https://s3-media1.fl.yelpcdn.com/bphoto/T60MF8cAZwO-HIERM4sIqw/o.jpg,$,3.5,92,47.55917,-122.38753999999999,False,,,98116
523,523,Caffe Ladro,coffee,(206) 282-5313,https://s3-media2.fl.yelpcdn.com/bphoto/C7ne46Za6RLXvH_PkWGJ9A/o.jpg,$,3.5,94,47.63868,-122.35716000000001,False,,,98109
524,524,Big Orange Bubble Tea,coffee,(206) 659-4363,https://s3-media2.fl.yelpcdn.com/bphoto/l_j5QJFpQ39eaZUmIvysXA/o.jpg,$,3.5,100,47.4583345255,-122.25826770239999,False,,,98188
525,525,Diva Espresso,coffee,(425) 219-4959,https://s3-media3.fl.yelpcdn.com/bphoto/6Hrpg0Rpx46Nz-YV7GvtZQ/o.jpg,$$,4.0,30,47.76017,-122.24991999999999,False,,,98028
526,526,Top Pot Doughnuts,coffee,(206) 466-6839,https://s3-media2.fl.yelpcdn.com/bphoto/TD1b57hXaqAzWn0s-R6u_A/o.jpg,$,3.5,65,47.57861,-122.41146,False,,,98116
527,527,Espresso Daviso,coffee,(425) 271-4371,https://s3-media1.fl.yelpcdn.com/bphoto/AeA6xXzEEMnhThIPTLGiWg/o.jpg,$,4.5,11,47.4701,-122.22429,False,,,98057
528,528,BigFoot Java,coffee,(253) 437-1405,https://s3-media1.fl.yelpcdn.com/bphoto/U4z4nUJtJ1lSErg6XICAcg/o.jpg,$,3.5,58,47.41243,-122.22745,False,,,98032
529,529,Uptown Espresso,coffee,(206) 621-2045,https://s3-media1.fl.yelpcdn.com/bphoto/Rtu8JqApY7c7-pOKsPK44A/o.jpg,$,3.5,101,47.6233255355,-122.3382061105,False,,,98109
530,530,Bean & Bagel,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/HndGNVSqS8U_bsYB7VyAXg/o.jpg,$,3.5,77,47.65547,-122.31281000000001,False,,,98105
531,531,West Bay Espresso,coffee,(253) 468-5776,https://s3-media3.fl.yelpcdn.com/bphoto/5Jkxitr63m_-dDW5kZeZ4Q/o.jpg,$,4.5,14,47.58335,-122.37473999999999,False,,,98126
532,532,Boulangerie Bakery & Cafe,coffee,(425) 643-9261,https://s3-media1.fl.yelpcdn.com/bphoto/K1ygZg_Jn-vcq912A5EPkA/o.jpg,$$,3.5,98,47.575360427,-122.1689236164,False,,,98006
533,533,Java Jane,coffee,(206) 361-4675,https://s3-media3.fl.yelpcdn.com/bphoto/sODx8Ho3wvNrZr0JFnGJxw/o.jpg,$,4.0,45,47.73438,-122.31161999999999,False,,,98155
534,534,Oasis Tea Zone,coffee,(206) 547-9967,https://s3-media1.fl.yelpcdn.com/bphoto/hP60hkrKd__gde4vXXle3Q/o.jpg,$,3.5,210,47.662009999999995,-122.31277,False,,,98105
535,535,Jibe Espresso Bar,coffee,(206) 494-3361,https://s3-media3.fl.yelpcdn.com/bphoto/4Vkc9UTQlb3nKWaVTcSFLQ/o.jpg,$$,4.0,36,47.6807643,-122.4046683,False,,,98117
536,536,Ballard Firehouse Coffee,coffee,(206) 784-2911,https://s3-media2.fl.yelpcdn.com/bphoto/iprMWkTZQxuOYlKpLzoTtA/o.jpg,$,3.5,137,47.668929999999996,-122.39133999999999,False,,,98107
537,537,One Cup Coffee,coffee,(206) 529-3653,https://s3-media4.fl.yelpcdn.com/bphoto/J9lbsOlVL5V7VC26Tfoqyw/o.jpg,$,4.5,16,47.6906881,-122.3558717,False,,,98103
538,538,Conduit Coffee Roasters,coffee,(206) 456-6536,https://s3-media3.fl.yelpcdn.com/bphoto/L5PnSgRlKGhDrd1bpOlltg/o.jpg,$$,4.5,13,47.6423036032,-122.3436781349,False,,,98109
539,539,Jasper's Coffee - Airport,coffee,(206) 244-5161,https://s3-media4.fl.yelpcdn.com/bphoto/iweN5K2nqm7bsOhrvrZG1w/o.jpg,$,4.5,13,47.455919,-122.29296599999999,False,,,98188
540,540,Halo,coffee,(206) 556-2713,https://s3-media1.fl.yelpcdn.com/bphoto/D3I8KMFNXfpW7BnPPNfjlA/o.jpg,$,3.5,48,47.46655,-122.34299999999999,False,,,98166
541,541,Caffe Ladro,coffee,(425) 415-1202,https://s3-media3.fl.yelpcdn.com/bphoto/HPtFx23NuzM8zkJdtX9MAA/o.jpg,$,3.5,143,47.76308,-122.20732,False,,,98011
542,542,Cedar & Spokes Coffee,coffee,(206) 569-0726,https://s3-media2.fl.yelpcdn.com/bphoto/sX9esZfCJujWwspLcjiVDA/o.jpg,$,5.0,8,47.611692,-122.346003,False,,,98121
543,543,Tapioca Express,coffee,(425) 774-6764,https://s3-media2.fl.yelpcdn.com/bphoto/jDhWfs-o8lYH3X7HouNcxQ/o.jpg,$,3.0,252,47.7968374,-122.33354009999998,False,,,98026
544,544,FareStart Café @ 2100,coffee,(206) 407-2195,https://s3-media3.fl.yelpcdn.com/bphoto/IoCr5at8vrxQ82dJ0hwomg/o.jpg,$,4.0,23,47.5840301514,-122.3011703491,False,,,98144
545,545,Caffe Ladro,coffee,(206) 906-9334,https://s3-media1.fl.yelpcdn.com/bphoto/UuIkcVokKQQlYSab1Rpfyg/o.jpg,$,4.5,12,47.622333058500004,-122.33403171030001,False,,,98109
546,546,The Bean,coffee,(206) 248-8512,,$,4.5,12,47.46653,-122.36093999999999,False,,,98166
547,547,Homefront Smoothies & Ice Cream,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/b4kxCepQqwGFd3fbMimYAg/o.jpg,$,3.5,53,47.58007,-122.40743,False,,,98116
548,548,Eltana,coffee,(206) 420-1293,https://s3-media3.fl.yelpcdn.com/bphoto/RXuByPB76pAGgPYJYqcKYA/o.jpg,$,3.5,169,47.6542729873,-122.34221353129999,False,,,98103
549,549,Starbucks,coffee,(360) 633-0609,https://s3-media1.fl.yelpcdn.com/bphoto/fsyyXpMgtD3WF62n3Y4qFg/o.jpg,$$,4.5,17,47.8090994954,-122.539056245,False,,,98346
550,550,Caffe D'arte,coffee,(206) 432-9068,https://s3-media2.fl.yelpcdn.com/bphoto/vzA_TvwcPayRGPKfc0n3Yg/o.jpg,$,4.0,31,47.6016454484,-122.33432840559999,False,,,98104
551,551,Bulletproof,coffee,(206) 466-5428,https://s3-media2.fl.yelpcdn.com/bphoto/Gpup0jZ8Ar4Q1EteqSPMXg/o.jpg,$$,4.0,41,47.62129,-122.33886000000001,False,,,98109
552,552,Starbucks,coffee,(206) 467-5103,https://s3-media3.fl.yelpcdn.com/bphoto/DnQy_DKBZV1JnJpMhKGJsQ/o.jpg,$,4.0,19,47.615748,-122.33691699999999,False,,,98121
553,553,Java Junction,coffee,(253) 852-9631,https://s3-media1.fl.yelpcdn.com/bphoto/odczX7dw4q6RcF7utEUDSw/o.jpg,$$,4.0,19,47.38689,-122.23211,False,,,98032
554,554,Hot Shots Java,coffee,(360) 779-2171,https://s3-media2.fl.yelpcdn.com/bphoto/CDIfSIZ1nvDbUltF-mM-kQ/o.jpg,$,3.5,54,47.734300491199996,-122.646208684,False,,,98370
555,555,Gourmet Latté,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/J_6CjPih-y1cRszHx3a2wg/o.jpg,$,4.0,26,47.6939865,-122.3753433,False,,,98117
556,556,Tapioca Express,coffee,(425) 643-9406,https://s3-media3.fl.yelpcdn.com/bphoto/EuiInddaO0kwmbeWODgQLQ/o.jpg,$,3.0,371,47.6319885,-122.1361771,False,,,98052
557,557,Le's Deli & Bakery,coffee,(206) 909-2212,https://s3-media1.fl.yelpcdn.com/bphoto/fQ0If9Hpvcaql2bsYVds5g/o.jpg,$,3.5,99,47.43951320000001,-122.2216081,False,,,98032
558,558,Match Coffee & Wine,coffee,(425) 788-3365,https://s3-media2.fl.yelpcdn.com/bphoto/FJ9mYXXm5ouWADNI6t4X-w/o.jpg,$$,3.5,42,47.741788,-121.98636100000002,False,,,98019
559,559,Ebar,coffee,(206) 628-2111,https://s3-media3.fl.yelpcdn.com/bphoto/uFzY85r7Og-RQEEkvtcRnA/o.jpg,$,3.5,42,47.6122932434,-122.33628845209999,False,,,98101
560,560,The Cave Craft Beer,coffee,(425) 242-0294,https://s3-media1.fl.yelpcdn.com/bphoto/F7RnWC5yCSe7oDOzPZBilg/o.jpg,$$,3.5,52,47.679737091099994,-122.1684799194,False,,,98033
561,561,Yellow Dot Cafe,coffee,(206) 381-9200,https://s3-media3.fl.yelpcdn.com/bphoto/7XQNnwbJEOgVRSiBaol5lw/o.jpg,$,3.5,154,47.6209771,-122.3386767,False,,,98109
562,562,Vital Tea Leaf,coffee,(206) 682-7486,https://s3-media1.fl.yelpcdn.com/bphoto/zQr1RX6-L-TSL12_XuKrlw/o.jpg,$$,4.5,11,47.59902,-122.32481000000001,False,,,98104
563,563,Queen Anne Coffee Co,coffee,(206) 566-6788,https://s3-media2.fl.yelpcdn.com/bphoto/1VnfjLkbCCuCANKDSjib8A/o.jpg,,4.5,11,47.63519408729999,-122.3572192166,False,,,98109
564,564,SharinaBeans on Main,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/ur7xRYgKaTGf0H1Ioeuf3w/o.jpg,$,4.5,11,47.855782686400005,-121.9711076841,False,,,98272
565,565,Cone & Steiner,coffee,(206) 624-0920,https://s3-media2.fl.yelpcdn.com/bphoto/JtBLhqHUFtyahOZUBLkJgA/o.jpg,$,4.5,11,47.605154355799996,-122.3364312663,False,,,98104
566,566,Wakey-Wakey Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/V3vsFNk9TbEcWhdThBATiQ/o.jpg,$,4.5,16,47.4621799,-122.32293,False,,,98148
567,567,Monorail Espresso,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/wFDj8w_bG-3NawXCuo2iZg/o.jpg,$,4.0,25,47.6046285676,-122.3309532535,False,,,98104
568,568,Starbucks,coffee,(206) 264-1607,https://s3-media1.fl.yelpcdn.com/bphoto/KOidG1RQOLVAAcbnpEoj9A/o.jpg,$$,3.5,42,47.612846000000005,-122.33533600000001,False,,,98101
569,569,Starbucks,coffee,(206) 762-3249,https://s3-media1.fl.yelpcdn.com/bphoto/ekwfdwfHg4C_OqjuQqjyjQ/o.jpg,$,3.5,42,47.51252,-122.29343999999999,False,,,98108
570,570,Starbucks,coffee,(206) 523-9594,https://s3-media1.fl.yelpcdn.com/bphoto/ylY9LO6VZl8edCW5bPWyPA/o.jpg,$$,3.5,80,47.6799926758,-122.3253936768,False,,,98115
571,571,Boba Express,coffee,(425) 641-1165,https://s3-media1.fl.yelpcdn.com/bphoto/gyPvnmL2hoLp41562jpFHA/o.jpg,$,3.5,142,47.619128,-122.13048400000001,False,,,98008
572,572,Starbucks,coffee,(425) 825-7372,https://s3-media3.fl.yelpcdn.com/bphoto/euy2B4L0FFN-n__KY604nQ/o.jpg,$$,3.5,58,47.70655,-122.21181999999999,False,,,98034
573,573,Diva Espresso,coffee,(206) 624-0332,https://s3-media1.fl.yelpcdn.com/bphoto/y0gGwYiOq2pfZfiItCsq6g/o.jpg,$$,3.5,76,47.60184616310001,-122.3318379981,False,,,98104
574,574,Speckled Frog,coffee,(206) 430-5568,https://s3-media4.fl.yelpcdn.com/bphoto/0OTiXdIN0bgFA3PkzkmMZg/o.jpg,$,3.5,44,47.458278,-122.260102,False,,,98188
575,575,Starbucks,coffee,(206) 264-8921,https://s3-media1.fl.yelpcdn.com/bphoto/izble5EOE5QKmTzF1dvJHw/o.jpg,$,3.5,55,47.61237,-122.33365,False,,,98101
576,576,The Moo Bar,coffee,(206) 467-3191,https://s3-media2.fl.yelpcdn.com/bphoto/FIndzWT2qi-aLRceS665WQ/o.jpg,$,3.0,177,47.61736,-122.33803999999999,False,,,98121
577,577,Ding Tea Seattle,coffee,(206) 456-7192,https://s3-media3.fl.yelpcdn.com/bphoto/swK81jt-c_MF_VT3pEZHZQ/o.jpg,$,3.5,50,47.66386,-122.31338999999998,False,,,98105
578,578,Krispy Kreme,coffee,(206) 440-1900,https://s3-media3.fl.yelpcdn.com/bphoto/IStea302-eS_UfVRX7gXVQ/o.jpg,$,3.5,101,47.719809999999995,-122.34552,False,,,98133
579,579,Woods Coffee,coffee,(425) 800-4426,https://s3-media3.fl.yelpcdn.com/bphoto/5Ao15TzHlIZdKjqsAGTVTw/o.jpg,$,4.5,13,47.61606,-122.18635,False,,,98004
580,580,Supreme Bean Espresso,coffee,(206) 257-0084,https://s3-media2.fl.yelpcdn.com/bphoto/cv11eBhMCuErP5mlJZK2yg/o.jpg,$$,4.5,13,47.774991,-122.30936000000001,False,,,98155
581,581,Chatime MLK,coffee,(206) 466-2791,https://s3-media2.fl.yelpcdn.com/bphoto/-xP6T_QwLBUn7W_tv3nMrw/o.jpg,$,3.5,66,47.5469084181,-122.2861189316,False,,,98118
582,582,Tuk Town Espresso,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/QbioT92YuWc7GFv3SuMq4A/o.jpg,$,4.5,10,47.4844986678,-122.2711672442,False,,,98168
583,583,Starbucks,coffee,(206) 720-4803,https://s3-media3.fl.yelpcdn.com/bphoto/p6jVRFxCeHlR3pQUaHJdSg/o.jpg,$$,4.0,19,47.60235,-122.28536000000001,False,,,98122
584,584,Einstein Bros Bagels,coffee,(206) 496-1236,https://s3-media4.fl.yelpcdn.com/bphoto/MoCocuOqoYytKfWl9o6kUA/o.jpg,$,3.5,86,47.618233000000004,-122.33906999999999,False,,,98121
585,585,Westman's Bagels and Coffee,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/M4LFtVqTG3vlRyNbZmWD-w/o.jpg,$,3.5,74,47.61446,-122.31216,False,,,98122
586,586,Mocha Maddness,coffee,(425) 306-7118,https://s3-media3.fl.yelpcdn.com/bphoto/vRszFNtl0gQMm1eh544tlA/o.jpg,$,4.0,22,47.5006485,-122.186058,False,,,98056
587,587,Starbucks,coffee,(503) 738-6045,https://s3-media1.fl.yelpcdn.com/bphoto/2Mqx1XaFwVq6PnBy8Xf1Pw/o.jpg,$$,3.5,51,47.84963,-122.27213,False,,,98037
588,588,There Ya Go Espresso,coffee,(425) 271-0999,https://s3-media4.fl.yelpcdn.com/bphoto/Ugd7n-bKRFX_UvCzwhe7Zw/o.jpg,$,4.0,29,47.4438893795,-122.1476020664,False,,,98058
589,589,Starbucks,coffee,(425) 485-1255,https://s3-media4.fl.yelpcdn.com/bphoto/TKIA9tFp5uP5zypiT7bFPQ/o.jpg,$$,4.0,29,47.8092546751,-122.20577417540001,False,,,98021
590,590,Newsroom Mill Creek,coffee,(425) 361-1949,https://s3-media1.fl.yelpcdn.com/bphoto/fz40ecB-hO77Mj8i3NPw-w/o.jpg,$$,4.0,33,47.84917,-122.22171000000002,False,,,98012
591,591,Cherry Street Coffee House,coffee,(206) 623-3005,https://s3-media1.fl.yelpcdn.com/bphoto/Sz3cKp-TBUhP3BIxO1ukjg/o.jpg,$,3.5,56,47.6128318266,-122.3368081381,False,,,98101
592,592,Tudor Roses Meeting House,coffee,(360) 373-1004,https://s3-media4.fl.yelpcdn.com/bphoto/Aq2SoP8IrsfmD3gYLXFstA/o.jpg,,5.0,9,47.56707,-122.62483999999999,False,,,98337
593,593,Brown Study Coffee Space,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/yLLr5TfGbs0FBJpSusDHbQ/o.jpg,,5.0,9,47.7087,-122.29128,False,,,98125
594,594,Starbucks,coffee,(425) 868-4831,https://s3-media4.fl.yelpcdn.com/bphoto/4g_U8ioTAnAgBTFKNoxIww/o.jpg,$$,4.5,16,47.700143,-122.02460500000001,False,,,98053
595,595,Capital One Café,coffee,(425) 372-0250,https://s3-media1.fl.yelpcdn.com/bphoto/-o6eAW2I0tw8UnirwDkQbg/o.jpg,$,4.5,16,47.614129,-122.201191,False,,,98004
596,596,Starbucks,coffee,(206) 728-0883,https://s3-media1.fl.yelpcdn.com/bphoto/Bod0-5nLm8GcW8-zN-lqIw/o.jpg,$,4.5,14,47.6140136719,-122.34224700930001,False,,,98121
597,597,Starbucks,coffee,(206) 782-2795,https://s3-media3.fl.yelpcdn.com/bphoto/RjpOn7GzOTvwfuZR4a_wkQ/o.jpg,$,3.5,63,47.66884,-122.38491,False,,,98107
598,598,Cedar River Espresso,coffee,(425) 430-1266,https://s3-media2.fl.yelpcdn.com/bphoto/7vw5Wpiqzni9Zba6yvivNA/o.jpg,$,4.0,21,47.4880775,-122.12211129999999,False,,,98059
599,599,Vovito,coffee,(425) 503-5522,https://s3-media1.fl.yelpcdn.com/bphoto/uuuPq-AE2luzYgk0ovqOCg/o.jpg,$,3.5,92,47.6070799,-122.3333736,False,,,98101
600,600,Starbucks,coffee,(425) 778-6093,https://s3-media2.fl.yelpcdn.com/bphoto/2TqnsQo40WXPFNzqp7YMKg/o.jpg,$,3.5,37,47.8103294373,-122.3773193359,False,,,98020
601,601,Bar Bravata,coffee,(425) 357-6161,https://s3-media3.fl.yelpcdn.com/bphoto/h5ICRLIXnupf-gkCA86KcA/o.jpg,$$,5.0,8,47.8607003572,-122.2203658367,False,,,98012
602,602,Burton Coffee Stand,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/vPLxvmQ2TjqNgx8XPyrxcw/o.jpg,$,4.5,11,47.3899002513,-122.46562905389999,False,,,98070
603,603,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/xX-7CENpZN_YhbAqyAbFJw/o.jpg,$$,4.0,17,47.473335299999995,-122.02419280000001,False,,,98027
604,604,Banh Mi Bites,coffee,(425) 582-2243,https://s3-media1.fl.yelpcdn.com/bphoto/wgkk2_1NhytyD6PAOFD5nA/o.jpg,$,4.0,26,47.78439,-122.30776000000002,False,,,98043
605,605,Cedar River Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/6G4T0FHeiiFC11t5VyzhgA/o.jpg,$,4.5,15,47.5009513,-122.1231523,False,,,98059
606,606,Gourmet Latté,coffee,(425) 248-0663,https://s3-media4.fl.yelpcdn.com/bphoto/c0nDt2CSsSRfuHqMwZgDYg/o.jpg,$,4.5,15,47.720907256000004,-122.2076949477,False,,,98034
607,607,Gotta Go Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/iYassX30YOBMZQMunkrCIw/o.jpg,$,4.5,15,47.881467,-122.23801999999999,False,,,98204
608,608,Third Ave Cafe,coffee,(206) 622-7778,https://s3-media4.fl.yelpcdn.com/bphoto/3N5K-TjCbwAl03hKxK7CKw/o.jpg,$,4.0,23,47.61202,-122.33993000000001,False,,,98101
609,609,Starbucks,coffee,(206) 901-0238,https://s3-media4.fl.yelpcdn.com/bphoto/D_Lz_4odaqurv1a9KsvJvQ/o.jpg,$,3.5,36,47.4705804,-122.3361107,False,,,98166
610,610,Starbucks,coffee,(206) 517-2877,https://s3-media2.fl.yelpcdn.com/bphoto/kqQXhdaD02Mnvh57M84JUQ/o.jpg,$$,4.0,31,47.68141,-122.2907,False,,,98115
611,611,Baskets Cafe,coffee,(425) 524-2278,https://s3-media2.fl.yelpcdn.com/bphoto/FaV1yjWeZH8ayVU3lBp7aA/o.jpg,$$,3.0,131,47.62885,-122.16583,False,,,98005
612,612,Megan's Coffee Corner,coffee,(425) 747-4410,https://s3-media2.fl.yelpcdn.com/bphoto/B6wKN72XN9dtuFDifd2L5w/o.jpg,$,3.5,44,47.576326,-122.13933899999999,False,,,98006
613,613,Bobachine,coffee,(206) 447-2622,https://s3-media2.fl.yelpcdn.com/bphoto/OPtG20XDyXK4bZbmxDmPsA/o.jpg,$,3.0,266,47.61083,-122.33668999999999,False,,,98101
614,614,Cafe' Louvre,coffee,(425) 640-8188,https://s3-media4.fl.yelpcdn.com/bphoto/KFZx7AdnUUcTOiN8qE1jjw/o.jpg,$,3.5,38,47.809144,-122.37791299999999,False,,,98020
615,615,Cherry Street Coffee House,coffee,(206) 388-1098,https://s3-media2.fl.yelpcdn.com/bphoto/-5J5_32WRkjz34CrCtYqnA/o.jpg,$$,4.0,24,47.6234512329,-122.3339157104,False,,,98109
616,616,Madis Ceramic Art Cafe,coffee,(206) 420-2162,https://s3-media3.fl.yelpcdn.com/bphoto/YVly3rwPaEI9a4rkfkmYig/o.jpg,,5.0,7,47.44378,-122.33458999999999,False,,,98148
617,617,Starbucks,coffee,(206) 522-5228,https://s3-media1.fl.yelpcdn.com/bphoto/rJ9gGi0lzgsMGOZIm_ly3A/o.jpg,$,3.0,106,47.6621851775,-122.2997882498,False,,,98105
618,618,Uptown Espresso,coffee,(206) 770-7777,https://s3-media2.fl.yelpcdn.com/bphoto/ZX0W1jqKljebM1-z9QRerQ/o.jpg,$,3.5,49,47.6144656,-122.354427,False,,,98121
619,619,Starbucks,coffee,(206) 728-4077,https://s3-media2.fl.yelpcdn.com/bphoto/Vkxp1IAGiByOh1V_jBQzgg/o.jpg,$$,3.5,49,47.621099576800006,-122.350810216,False,,,98109
